Code,Long code,Experiment code,Compound code,Smiles,Centroid res,Downloaded,Crystalforms upload name,ConformerSites upload name,CanonSites upload name,CrystalformSites upload name,Quatassemblies upload name,Crystalforms short tag,ConformerSites short tag,CanonSites short tag,CrystalformSites short tag,Quatassemblies short tag,Crystalforms alias,ConformerSites alias,CanonSites alias,CrystalformSites alias,Quatassemblies alias,Pose,[Other] upload_4 2025-04-02,[Other] upload_2 2025-02-28,[Other] upload_1 2025-02-12,[Other] fff_i1_design,[Other] New,[Other] P2 Wave 1,[Other] Active site fragment,[Other] upload_6_2025-02-13,[Other] S2 site,[Other] Fragment Screen,[Other] Bogyo covalents,[Other] Covalent,[Other] upload_1 2024-12-06,[Series] Indazole series,[Other] upload_061224,[Other] upload_5 2025-02-03,[Other] upload_3 2024-12-19,[Other] upload_4 2025-01-06,[Other] S3 site,[Other] S4 site,[Other] S5 site,[Other] Sun-roof open,[Other] upload_2 2024-12-12,[Other] S1 site,[Other] S1' site,[Series] Piperidine series,[Other] upload_3 2025-03-06,[Other] Lactam Series,[Other] P3 compound design,Main status,GOOD count,MEDIOCRE count,BAD count
A4571a,A71EV2A-x4571_A_201_v1,A71EV2A-x4571,ASAP-0036298-001,C[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1cn(C)nc1C(F)(F)F,A71EV2A-x0911/A/133/A_v1,False,F1 - A71_2A_open,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F1a - A71EV2A-x0375/A/201/1,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - A0911/A/147/1,F1a - A0375/A/201,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - Active Site,F1a - A0375/A/201,A1 - monomer,A4571a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4575a,A71EV2A-x4575_A_201_v1,A71EV2A-x4575,ASAP-0036390-001,NC(=O)[C@H]1CCCN(C(=O)C2(c3ccoc3)CCC2)C1,A71EV2A-x0911/A/133/A_v1,False,F1 - A71_2A_open,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F1a - A71EV2A-x0375/A/201/1,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - A0911/A/147/1,F1a - A0375/A/201,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - Active Site,F1a - A0375/A/201,A1 - monomer,A4575a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4580a,A71EV2A-x4580_A_201_v1,A71EV2A-x4580,ASAP-0036358-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A4580a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4580b,A71EV2A-x4580_C_201_v1,A71EV2A-x4580,ASAP-0036358-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A4580a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4583a,A71EV2A-x4583_A_201_v1,A71EV2A-x4583,ASAP-0036392-001,CN1c2ccccc2C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A4583a,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4583b,A71EV2A-x4583_C_201_v1,A71EV2A-x4583,ASAP-0036392-001,CN1c2ccccc2C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A4583a,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4586a,A71EV2A-x4586_A_201_v1,A71EV2A-x4586,ASAP-0036360-001,C[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1cccs1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A4586a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4596a,A71EV2A-x4596_A_201_v1,A71EV2A-x4596,ASAP-0036441-001,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1,A71EV2A-x0911/A/133/A_v1,False,F6 - short_long_x4018,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F6o - A71EV2A-x4214/A/201/1,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - A0911/A/147/1,F6o - A4214/A/201,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - Active Site,F6o - A4214/A/201,A1 - monomer,A4596a,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4596b,A71EV2A-x4596_A_202_v1,A71EV2A-x4596,ASAP-0036441-001,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1,A71EV2A-x0517/A/43/A_v1,False,F6 - short_long_x4018,8a - A71EV2A-x0517/A/147,8 - A71EV2A-x0517/A/147/1,F6af - A71EV2A-x4596/A/202/1,A1 - monomer,F6 - short_long_x4018,8a - A0517/A/147,8 - A0517/A/147/1,F6af - A4596/A/202,A1 - monomer,F6 - short_long_x4018,8a - A0517/A/147,8 - A0517/A/147/1,F6af - A4596/A/202,A1 - monomer,A4596b,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4596c,A71EV2A-x4596_C_201_v1,A71EV2A-x4596,ASAP-0036441-001,NC(=O)[C@H]1CCC(=O)N(Cc2ccc3cc[nH]c3c2)C1,A71EV2A-x0911/A/133/A_v1,False,F6 - short_long_x4018,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F6p - A71EV2A-x4214/C/201/1,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - A0911/A/147/1,F6p - A4214/C/201,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - Active Site,F6p - A4214/C/201,A1 - monomer,A4596a,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4606a,A71EV2A-x4606_A_201_v1,A71EV2A-x4606,ASAP-0036444-001,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2SCc3cccnc32)C1,A71EV2A-x0911/A/133/A_v1,False,F6 - short_long_x4018,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F6o - A71EV2A-x4214/A/201/1,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - A0911/A/147/1,F6o - A4214/A/201,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - Active Site,F6o - A4214/A/201,A1 - monomer,A4606a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4606b,A71EV2A-x4606_C_201_v1,A71EV2A-x4606,ASAP-0036444-001,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2SCc3cccnc32)C1,A71EV2A-x0911/A/133/A_v1,False,F6 - short_long_x4018,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F6p - A71EV2A-x4214/C/201/1,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - A0911/A/147/1,F6p - A4214/C/201,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - Active Site,F6p - A4214/C/201,A1 - monomer,A4606a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4608a,A71EV2A-x4608_A_201_v1,A71EV2A-x4608,ASAP-0036538-001,Cn1cc2c(n1)CCC[C@@H]2C(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A4608a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4611a,A71EV2A-x4611_A_201_v1,A71EV2A-x4611,ASAP-0036423-001,NC(=O)[C@H]1CCC(=O)N(Cc2noc3ccccc23)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A4611a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4611b,A71EV2A-x4611_C_201_v1,A71EV2A-x4611,ASAP-0036423-001,NC(=O)[C@H]1CCC(=O)N(Cc2noc3ccccc23)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A4611a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4644a,A71EV2A-x4644_A_201_v1,A71EV2A-x4644,ASAP-0036431-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ccc(F)c(F)c2Br)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A4644a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4644b,A71EV2A-x4644_C_201_v1,A71EV2A-x4644,ASAP-0036431-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ccc(F)c(F)c2Br)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A4644a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4650a,A71EV2A-x4650_A_201_v1,A71EV2A-x4650,ASAP-0036436-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ccccc2C(F)(F)F)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A4650a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4654a,A71EV2A-x4654_A_201_v1,A71EV2A-x4654,ASAP-0036491-001,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2S(=O)(=O)CCC3)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A4654a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4669a,A71EV2A-x4669_A_201_v1,A71EV2A-x4669,ASAP-0036599-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Cl)OCCO3)C1,A71EV2A-x0911/A/133/A_v1,False,F6 - short_long_x4018,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F6o - A71EV2A-x4214/A/201/1,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - A0911/A/147/1,F6o - A4214/A/201,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - Active Site,F6o - A4214/A/201,A1 - monomer,A4669a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4669b,A71EV2A-x4669_C_201_v1,A71EV2A-x4669,ASAP-0036599-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Cl)OCCO3)C1,A71EV2A-x0911/A/133/A_v1,False,F6 - short_long_x4018,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F6p - A71EV2A-x4214/C/201/1,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - A0911/A/147/1,F6p - A4214/C/201,A1 - monomer,F6 - short_long_x4018,1b - A0911/A/147,1 - Active Site,F6p - A4214/C/201,A1 - monomer,A4669a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4673a,A71EV2A-x4673_A_201_v1,A71EV2A-x4673,ASAP-0036562-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Br)OCO3)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A4673a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4673b,A71EV2A-x4673_C_201_v1,A71EV2A-x4673,ASAP-0036562-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cc3c(cc2Br)OCO3)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A4673a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4674a,A71EV2A-x4674_A_201_v1,A71EV2A-x4674,ASAP-0036587-001,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7q - A71EV2A-x4303/A/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7q - A4303/A/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7q - A4303/A/201,A1 - monomer,A4674a,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4674b,A71EV2A-x4674_C_201_v1,A71EV2A-x4674,ASAP-0036587-001,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2SCCC3)C1,A71EV2A-x0911/A/133/A_v1,False,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F7r - A71EV2A-x4303/C/201/1,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F7r - A4303/C/201,A1 - monomer,F7 - A712A_x4207_8.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F7r - A4303/C/201,A1 - monomer,A4674a,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4684a,A71EV2A-x4684_A_201_v1,A71EV2A-x4684,ASAP-0036620-001,CSc1ccccc1N(C)C(=O)N1CC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F1 - A71_2A_open,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F1a - A71EV2A-x0375/A/201/1,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - A0911/A/147/1,F1a - A0375/A/201,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - Active Site,F1a - A0375/A/201,A1 - monomer,A4684a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4689a,A71EV2A-x4689_A_201_v1,A71EV2A-x4689,ASAP-0036621-001,CSc1cnccc1CC(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A4689a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4694a,A71EV2A-x4694_A_201_v1,A71EV2A-x4694,ASAP-0036629-001,CSc1ccccc1CN1C[C@H](C(N)=O)CCC1=O,A71EV2A-x0911/A/133/A_v1,False,F1 - A71_2A_open,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F1a - A71EV2A-x0375/A/201/1,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - A0911/A/147/1,F1a - A0375/A/201,A1 - monomer,F1 - A71_2A_open,1b - A0911/A/147,1 - Active Site,F1a - A0375/A/201,A1 - monomer,A4694a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4695a,A71EV2A-x4695_A_201_v1,A71EV2A-x4695,ASAP-0036630-001,CSc1ccccc1CN1C[C@@H](C(N)=O)CCC1=O,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A4695a,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4701a,A71EV2A-x4701_A_201_v1,A71EV2A-x4701,ASAP-0036669-001,CSCC1(CC(=O)N2CCC[C@H](C(N)=O)C2)CC1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A4701a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4703a,A71EV2A-x4703_A_201_v1,A71EV2A-x4703,ASAP-0036683-001,CSc1cn(C)nc1NC(=O)N1CCC[C@H](C(N)=O)C1,A71EV2A-x0911/A/133/A_v1,False,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F8h - A71EV2A-x0884/A/147/1,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - A0911/A/147/1,F8h - A0884/A/147,A1 - monomer,F8 - A712A_x4271_2.1_refmac1_1st_ref,1b - A0911/A/147,1 - Active Site,F8h - A0884/A/147,A1 - monomer,A4703a,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4706a,A71EV2A-x4706_A_201_v1,A71EV2A-x4706,ASAP-0036664-001,NC(=O)[C@H]1CCCN(C(=O)C2CCSCC2)C1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A4706a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4707a,A71EV2A-x4707_A_201_v1,A71EV2A-x4707,ASAP-0036609-001,NC(=O)[C@H]1CCCN(C(=O)CC2CSC2)C1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A4707a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A4708a,A71EV2A-x4708_A_201_v1,A71EV2A-x4708,ASAP-0036619-001,NC(=O)[C@H]1CCCN(C(=O)C2(O)CCSCC2)C1,A71EV2A-x0911/A/133/A_v1,False,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A71EV2A-x0911/A/147,1 - A71EV2A-x0911/A/147/1,F5i - A71EV2A-x3175/A/201/1,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - A0911/A/147/1,F5i - A3175/A/201,A1 - monomer,F5 - A71EV2A_x3178_new_long_dials_041024,1b - A0911/A/147,1 - Active Site,F5i - A3175/A/201,A1 - monomer,A4708a,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
